"REGION","FACILITY","DATETIME","ARCHIVED","NOTARCHIVED","RETRIEVENEEDED","WAITINGFORFLUSH"
"SCAL","Orange County",11-FEB-16,41181,84,36230,45
"SCAL","Orange County",12-FEB-16,41191,82,36230,37
"SCAL","Orange County",12-FEB-16,41196,73,36230,41
"SCAL","Orange County",12-FEB-16,41200,74,36230,36
"SCAL","Orange County",12-FEB-16,41202,75,36230,33
"SCAL","Orange County",12-FEB-16,41207,74,36230,29
"SCAL","Orange County",12-FEB-16,41210,65,36230,35
"SCAL","Orange County",12-FEB-16,41211,68,36230,31
"SCAL","Orange County",12-FEB-16,41211,70,36230,29
"SCAL","Orange County",12-FEB-16,41211,73,36230,30
"SCAL","Orange County",12-FEB-16,41212,75,36229,34
"SCAL","Orange County",12-FEB-16,41213,85,36228,27
"SCAL","Orange County",12-FEB-16,41209,88,36228,38
"SCAL","Orange County",12-FEB-16,41205,92,36228,46
"SCAL","Orange County",12-FEB-16,41205,93,36228,50
"SCAL","Orange County",12-FEB-16,41214,92,36228,39
"SCAL","Orange County",12-FEB-16,41217,95,36226,47
"SCAL","Orange County",12-FEB-16,41220,102,36225,41
"SCAL","Orange County",12-FEB-16,41222,98,36225,48
"SCAL","Orange County",12-FEB-16,41231,104,36223,38
"SCAL","Orange County",12-FEB-16,41237,91,36221,50
"SCAL","Orange County",12-FEB-16,41246,88,36221,45
"SCAL","Orange County",12-FEB-16,41250,86,36220,44
"SCAL","Orange County",12-FEB-16,41257,83,36220,39
"SCAL","Orange County",12-FEB-16,41261,81,36220,37
"SCAL","Orange County",13-FEB-16,41268,76,36220,35
"SCAL","Orange County",13-FEB-16,41269,72,36220,38
"SCAL","Orange County",13-FEB-16,41271,71,36220,37
"SCAL","Orange County",13-FEB-16,41272,71,36220,36
"SCAL","Orange County",13-FEB-16,41277,74,36220,28
"SCAL","Orange County",13-FEB-16,41279,67,36220,33
"SCAL","Orange County",13-FEB-16,41279,66,36220,34
"SCAL","Orange County",13-FEB-16,41279,64,36220,36
"SCAL","Orange County",13-FEB-16,41283,64,36220,32
"SCAL","Orange County",13-FEB-16,41283,68,36220,28
"SCAL","Orange County",13-FEB-16,41284,66,36219,30
"SCAL","Orange County",13-FEB-16,41282,67,36219,34
"SCAL","Orange County",13-FEB-16,41284,72,36218,33
"SCAL","Orange County",13-FEB-16,41285,74,36218,39
"SCAL","Orange County",13-FEB-16,41283,66,36218,49
"SCAL","Orange County",13-FEB-16,41287,68,36218,40
"SCAL","Orange County",13-FEB-16,41290,69,36218,33
"SCAL","Orange County",13-FEB-16,41289,72,36218,32
"SCAL","Orange County",13-FEB-16,41289,68,36218,36
"SCAL","Orange County",13-FEB-16,41292,70,36218,30
"SCAL","Orange County",13-FEB-16,41290,70,36218,32
"SCAL","Orange County",13-FEB-16,41291,67,36218,34
"SCAL","Orange County",13-FEB-16,41292,67,36218,33
"SCAL","Orange County",14-FEB-16,41296,70,36218,26
"SCAL","Orange County",14-FEB-16,41296,67,36218,29
"SCAL","Orange County",14-FEB-16,41296,73,36218,23
"SCAL","Orange County",14-FEB-16,41296,67,36218,29
"SCAL","Orange County",14-FEB-16,41296,76,36218,20
"SCAL","Orange County",14-FEB-16,41296,70,36218,26
"SCAL","Orange County",14-FEB-16,41296,74,36218,22
"SCAL","Orange County",14-FEB-16,41296,68,36218,28
"SCAL","Orange County",14-FEB-16,41296,68,36218,28
"SCAL","Orange County",14-FEB-16,41296,68,36218,28
"SCAL","Orange County",14-FEB-16,41296,68,36218,28
"SCAL","Orange County",14-FEB-16,41296,68,36218,28
"SCAL","Orange County",09-FEB-16,41203,71,36035,41
"SCAL","Orange County",09-FEB-16,41207,65,36035,43
"SCAL","Orange County",09-FEB-16,41212,71,36035,32
"SCAL","Orange County",09-FEB-16,41214,62,36035,39
"SCAL","Orange County",09-FEB-16,41217,60,36035,38
"SCAL","Orange County",09-FEB-16,41220,61,36035,34
"SCAL","Orange County",09-FEB-16,41224,59,36035,32
"SCAL","Orange County",09-FEB-16,41224,61,36035,30
"SCAL","Orange County",09-FEB-16,41225,61,36034,32
"SCAL","Orange County",09-FEB-16,41225,66,36034,34
"SCAL","Orange County",09-FEB-16,41224,79,36034,28
"SCAL","Orange County",09-FEB-16,41223,85,36033,42
"SCAL","Orange County",09-FEB-16,41228,82,36032,44
"SCAL","Orange County",09-FEB-16,41234,91,36029,37
"SCAL","Orange County",09-FEB-16,41231,89,36029,50
"SCAL","Orange County",09-FEB-16,41237,105,36027,32
"SCAL","Orange County",09-FEB-16,41236,97,36027,50
"SCAL","Orange County",09-FEB-16,41244,103,36027,38
"SCAL","Orange County",09-FEB-16,41246,90,36026,50
"SCAL","Orange County",09-FEB-16,41258,99,36026,30
"SCAL","Orange County",09-FEB-16,41266,86,36026,39
"SCAL","Orange County",09-FEB-16,41271,79,36026,41
"SCAL","Orange County",10-FEB-16,41278,78,36026,35
"SCAL","Orange County",10-FEB-16,41280,71,36026,40
"SCAL","Orange County",10-FEB-16,41285,72,36026,34
"SCAL","Orange County",10-FEB-16,41285,65,36026,41
"SCAL","Orange County",10-FEB-16,41293,65,36026,33
"SCAL","Orange County",10-FEB-16,41294,65,36026,32
"SCAL","Orange County",10-FEB-16,41296,61,36026,34
"SCAL","Orange County",10-FEB-16,41296,64,36026,32
"SCAL","Orange County",10-FEB-16,41296,67,36026,31
"SCAL","Orange County",10-FEB-16,41296,74,36026,32
"SCAL","Orange County",10-FEB-16,41296,76,36026,38
"SCAL","Orange County",10-FEB-16,41294,83,36026,40
"SCAL","Orange County",10-FEB-16,41294,89,36024,41
"SCAL","Orange County",10-FEB-16,41288,94,36031,44
"SCAL","Orange County",10-FEB-16,41294,99,36030,36
"SCAL","Orange County",10-FEB-16,41292,93,36030,48
"SCAL","Orange County",10-FEB-16,41290,111,36033,34
"SCAL","Orange County",10-FEB-16,41288,92,36033,60
"SCAL","Orange County",10-FEB-16,41298,88,36032,55
"SCAL","Orange County",10-FEB-16,41305,82,36032,53
"SCAL","Orange County",10-FEB-16,41320,85,36033,32
"SCAL","Orange County",10-FEB-16,41321,77,36034,38
"SCAL","Orange County",10-FEB-16,41202,79,36156,37
"SCAL","Orange County",10-FEB-16,41204,73,36156,41
"SCAL","Orange County",11-FEB-16,41209,70,36156,38
"SCAL","Orange County",11-FEB-16,41213,67,36156,37
"SCAL","Orange County",11-FEB-16,41215,68,36156,34
"SCAL","Orange County",11-FEB-16,41216,61,36156,40
"SCAL","Orange County",11-FEB-16,41220,69,36156,28
"SCAL","Orange County",11-FEB-16,41220,65,36156,32
"SCAL","Orange County",11-FEB-16,41221,64,36156,32
"SCAL","Orange County",11-FEB-16,41222,64,36156,31
"SCAL","Orange County",11-FEB-16,41217,72,36154,43
"SCAL","Orange County",11-FEB-16,41219,78,36153,43
"SCAL","Orange County",11-FEB-16,41220,82,36152,48
"SCAL","Orange County",11-FEB-16,41216,108,36151,32
"SCAL","Orange County",11-FEB-16,41131,87,36235,54
"SCAL","Orange County",11-FEB-16,41135,92,36235,50
"SCAL","Orange County",11-FEB-16,41142,102,36234,39
"SCAL","Orange County",11-FEB-16,41146,112,36234,32
"SCAL","Orange County",11-FEB-16,41150,102,36233,42
"SCAL","Orange County",11-FEB-16,41158,98,36233,41
"SCAL","Orange County",06-FEB-16,41194,81,35949,36
"SCAL","Orange County",06-FEB-16,41194,75,35949,42
"SCAL","Orange County",06-FEB-16,41197,76,35949,39
"SCAL","Orange County",06-FEB-16,41198,73,35949,49
"SCAL","Orange County",06-FEB-16,41198,76,35949,48
"SCAL","Orange County",06-FEB-16,41198,78,35949,49
"SCAL","Orange County",06-FEB-16,41194,76,35949,63
"SCAL","Orange County",06-FEB-16,41194,78,35949,61
"SCAL","Orange County",06-FEB-16,41207,74,35949,46
"SCAL","Orange County",06-FEB-16,41210,72,35949,44
"SCAL","Orange County",06-FEB-16,41212,76,35949,45
"SCAL","Orange County",06-FEB-16,41214,72,35949,47
"SCAL","Orange County",06-FEB-16,41212,83,35949,38
"SCAL","Orange County",06-FEB-16,41212,67,35949,54
"SCAL","Orange County",06-FEB-16,41221,73,35949,39
"SCAL","Orange County",06-FEB-16,41221,67,35949,45
"SCAL","Orange County",07-FEB-16,41228,70,35949,35
"SCAL","Orange County",07-FEB-16,41229,65,35949,39
"SCAL","Orange County",07-FEB-16,41231,80,35949,22
"SCAL","Orange County",07-FEB-16,41231,69,35949,33
"SCAL","Orange County",07-FEB-16,41231,77,35949,25
"SCAL","Orange County",07-FEB-16,41231,67,35949,35
"SCAL","Orange County",07-FEB-16,41231,74,35949,28
"SCAL","Orange County",07-FEB-16,41231,66,35949,36
"SCAL","Orange County",07-FEB-16,41231,66,35949,36
"SCAL","Orange County",07-FEB-16,41231,67,35949,34
"SCAL","Orange County",07-FEB-16,41231,68,35949,33
"SCAL","Orange County",07-FEB-16,41230,67,35949,40
"SCAL","Orange County",07-FEB-16,41232,73,35949,40
"SCAL","Orange County",07-FEB-16,41233,70,35949,40
"SCAL","Orange County",07-FEB-16,41237,72,35949,36
"SCAL","Orange County",07-FEB-16,41237,68,35949,41
"SCAL","Orange County",07-FEB-16,41240,75,35949,32
"SCAL","Orange County",07-FEB-16,41241,68,35949,38
"SCAL","Orange County",07-FEB-16,41245,73,35949,29
"SCAL","Orange County",07-FEB-16,41245,67,35949,35
"SCAL","Orange County",07-FEB-16,41247,63,35949,37
"SCAL","Orange County",07-FEB-16,41248,62,35949,37
"SCAL","Orange County",07-FEB-16,41250,64,35949,33
"SCAL","Orange County",07-FEB-16,41250,60,35949,37
"SCAL","Orange County",08-FEB-16,41251,63,35949,33
"SCAL","Orange County",08-FEB-16,41251,63,35949,33
"SCAL","Orange County",08-FEB-16,41251,63,35949,33
"SCAL","Orange County",08-FEB-16,41251,61,35949,35
"SCAL","Orange County",08-FEB-16,41251,60,35949,36
"SCAL","Orange County",08-FEB-16,41251,60,35949,36
"SCAL","Orange County",08-FEB-16,41251,59,35949,37
"SCAL","Orange County",08-FEB-16,41251,59,35949,37
"SCAL","Orange County",08-FEB-16,41252,62,35949,37
"SCAL","Orange County",08-FEB-16,41253,66,35949,37
"SCAL","Orange County",08-FEB-16,41253,68,35949,40
"SCAL","Orange County",08-FEB-16,41254,80,35949,38
"SCAL","Orange County",08-FEB-16,41255,85,35948,37
"SCAL","Orange County",08-FEB-16,41257,82,35946,54
"SCAL","Orange County",08-FEB-16,41255,92,35946,48
"SCAL","Orange County",08-FEB-16,41250,98,35949,43
"SCAL","Orange County",08-FEB-16,41253,99,35954,40
"SCAL","Orange County",08-FEB-16,41255,94,35954,45
"SCAL","Orange County",08-FEB-16,41263,93,35954,38
"SCAL","Orange County",08-FEB-16,41267,90,35954,40
"SCAL","Orange County",08-FEB-16,41188,92,36035,39
"SCAL","Orange County",08-FEB-16,41189,88,36035,51
"SCAL","Orange County",08-FEB-16,41188,81,36035,51
"SCAL","Orange County",08-FEB-16,41189,74,36035,53
"SCAL","Orange County",03-FEB-16,41210,122,35741,43
"SCAL","Orange County",03-FEB-16,41210,117,35740,55
"SCAL","Orange County",03-FEB-16,41216,118,35740,48
"SCAL","Orange County",03-FEB-16,41215,109,35740,63
"SCAL","Orange County",03-FEB-16,41231,109,35740,45
"SCAL","Orange County",03-FEB-16,41234,106,35740,46
"SCAL","Orange County",03-FEB-16,41241,102,35740,43
"SCAL","Orange County",03-FEB-16,41239,101,35740,46
"SCAL","Orange County",04-FEB-16,41241,106,35740,39
"SCAL","Orange County",04-FEB-16,41242,98,35740,46
"SCAL","Orange County",04-FEB-16,41251,105,35740,30
"SCAL","Orange County",04-FEB-16,41252,93,35740,41
"SCAL","Orange County",04-FEB-16,41256,91,35740,39
"SCAL","Orange County",04-FEB-16,41257,92,35740,37
"SCAL","Orange County",04-FEB-16,41259,91,35740,36
"SCAL","Orange County",04-FEB-16,41261,90,35738,37
"SCAL","Orange County",04-FEB-16,41262,93,35738,35
"SCAL","Orange County",04-FEB-16,41263,90,35738,42
"SCAL","Orange County",04-FEB-16,41265,103,35738,34
"SCAL","Orange County",04-FEB-16,41253,108,35735,59
"SCAL","Orange County",04-FEB-16,41255,116,35734,54
"SCAL","Orange County",04-FEB-16,41266,111,35734,45
"SCAL","Orange County",04-FEB-16,41268,122,35733,36
"SCAL","Orange County",04-FEB-16,41271,117,35732,46
"SCAL","Orange County",04-FEB-16,41268,137,35729,40
"SCAL","Orange County",04-FEB-16,41184,121,35816,63
"SCAL","Orange County",04-FEB-16,41192,124,35816,52
"SCAL","Orange County",04-FEB-16,41200,113,35816,56
"SCAL","Orange County",04-FEB-16,41204,116,35816,51
"SCAL","Orange County",04-FEB-16,41194,115,35829,55
"SCAL","Orange County",04-FEB-16,41201,105,35829,56
"SCAL","Orange County",04-FEB-16,41198,106,35829,62
"SCAL","Orange County",05-FEB-16,41211,102,35829,51
"SCAL","Orange County",05-FEB-16,41214,94,35829,55
"SCAL","Orange County",05-FEB-16,41222,95,35829,42
"SCAL","Orange County",05-FEB-16,41224,91,35829,44
"SCAL","Orange County",05-FEB-16,41229,92,35829,38
"SCAL","Orange County",05-FEB-16,41231,87,35829,41
"SCAL","Orange County",05-FEB-16,41234,86,35829,39
"SCAL","Orange County",05-FEB-16,41235,85,35828,41
"SCAL","Orange County",05-FEB-16,41236,88,35828,40
"SCAL","Orange County",05-FEB-16,41236,94,35827,42
"SCAL","Orange County",05-FEB-16,41238,104,35827,35
"SCAL","Orange County",05-FEB-16,41238,109,35827,40
"SCAL","Orange County",05-FEB-16,41240,117,35826,40
"SCAL","Orange County",05-FEB-16,41237,115,35826,52
"SCAL","Orange County",05-FEB-16,41240,119,35826,43
"SCAL","Orange County",05-FEB-16,41236,114,35831,53
"SCAL","Orange County",05-FEB-16,41121,128,35952,43
"SCAL","Orange County",05-FEB-16,41124,114,35952,57
"SCAL","Orange County",05-FEB-16,41131,116,35952,51
"SCAL","Orange County",05-FEB-16,41138,104,35951,58
"SCAL","Orange County",05-FEB-16,41153,116,35951,33
"SCAL","Orange County",05-FEB-16,41156,105,35951,47
"SCAL","Orange County",05-FEB-16,41154,105,35949,52
"SCAL","Orange County",05-FEB-16,41156,96,35949,59
"SCAL","Orange County",06-FEB-16,41171,95,35949,45
"SCAL","Orange County",06-FEB-16,41174,91,35949,46
"SCAL","Orange County",06-FEB-16,41181,87,35949,43
"SCAL","Orange County",06-FEB-16,41183,81,35949,47
"SCAL","Orange County",06-FEB-16,41188,87,35949,36
"SCAL","Orange County",06-FEB-16,41190,80,35949,41
"SCAL","Orange County",06-FEB-16,41193,87,35949,31
"SCAL","Orange County",06-FEB-16,41193,82,35949,36
"SCAL","Orange County",01-FEB-16,41131,103,35672,35
"SCAL","Orange County",01-FEB-16,41132,106,35672,31
"SCAL","Orange County",01-FEB-16,41132,97,35672,40
"SCAL","Orange County",01-FEB-16,41132,102,35672,35
"SCAL","Orange County",01-FEB-16,41132,101,35672,36
"SCAL","Orange County",01-FEB-16,41133,102,35672,34
"SCAL","Orange County",01-FEB-16,41134,100,35672,35
"SCAL","Orange County",01-FEB-16,41134,101,35672,34
"SCAL","Orange County",01-FEB-16,41134,108,35672,32
"SCAL","Orange County",01-FEB-16,41133,109,35672,41
"SCAL","Orange County",01-FEB-16,41135,119,35671,41
"SCAL","Orange County",01-FEB-16,41136,126,35671,42
"SCAL","Orange County",01-FEB-16,41141,138,35669,35
"SCAL","Orange County",01-FEB-16,41146,130,35664,53
"SCAL","Orange County",01-FEB-16,41144,146,35664,60
"SCAL","Orange County",01-FEB-16,41145,134,35664,71
"SCAL","Orange County",01-FEB-16,41149,150,35663,57
"SCAL","Orange County",01-FEB-16,41148,134,35663,66
"SCAL","Orange County",01-FEB-16,41159,136,35662,48
"SCAL","Orange County",01-FEB-16,41162,129,35662,54
"SCAL","Orange County",01-FEB-16,41170,128,35661,52
"SCAL","Orange County",01-FEB-16,41175,122,35661,54
"SCAL","Orange County",01-FEB-16,41178,124,35664,45
"SCAL","Orange County",01-FEB-16,41180,116,35664,51
"SCAL","Orange County",02-FEB-16,41192,119,35664,36
"SCAL","Orange County",02-FEB-16,41196,105,35664,46
"SCAL","Orange County",02-FEB-16,41200,114,35664,33
"SCAL","Orange County",02-FEB-16,41202,110,35664,35
"SCAL","Orange County",02-FEB-16,41205,104,35664,38
"SCAL","Orange County",02-FEB-16,41206,104,35664,37
"SCAL","Orange County",02-FEB-16,41209,101,35664,37
"SCAL","Orange County",02-FEB-16,41212,99,35663,37
"SCAL","Orange County",02-FEB-16,41209,102,35667,36
"SCAL","Orange County",02-FEB-16,41198,112,35667,49
"SCAL","Orange County",02-FEB-16,41117,121,35752,48
"SCAL","Orange County",02-FEB-16,41121,113,35752,54
"SCAL","Orange County",02-FEB-16,41128,124,35751,39
"SCAL","Orange County",02-FEB-16,41131,124,35751,42
"SCAL","Orange County",02-FEB-16,41136,129,35751,32
"SCAL","Orange County",02-FEB-16,41138,125,35747,41
"SCAL","Orange County",02-FEB-16,41140,135,35747,36
"SCAL","Orange County",02-FEB-16,41139,126,35747,54
"SCAL","Orange County",02-FEB-16,41153,126,35747,40
"SCAL","Orange County",02-FEB-16,41155,122,35746,46
"SCAL","Orange County",02-FEB-16,41162,120,35746,41
"SCAL","Orange County",02-FEB-16,41167,110,35745,53
"SCAL","Orange County",02-FEB-16,41172,115,35745,44
"SCAL","Orange County",02-FEB-16,41173,105,35745,53
"SCAL","Orange County",03-FEB-16,41186,106,35745,38
"SCAL","Orange County",03-FEB-16,41187,102,35745,41
"SCAL","Orange County",03-FEB-16,41190,106,35745,34
"SCAL","Orange County",03-FEB-16,41190,99,35745,41
"SCAL","Orange County",03-FEB-16,41194,100,35745,36
"SCAL","Orange County",03-FEB-16,41195,98,35745,37
"SCAL","Orange County",03-FEB-16,41197,98,35745,35
"SCAL","Orange County",03-FEB-16,41198,95,35745,37
"SCAL","Orange County",03-FEB-16,41198,95,35745,39
"SCAL","Orange County",03-FEB-16,41199,98,35745,41
"SCAL","Orange County",03-FEB-16,41200,107,35745,42
"SCAL","Orange County",03-FEB-16,41199,108,35745,51
"SCAL","Orange County",03-FEB-16,41201,116,35743,50
"SCAL","Orange County",03-FEB-16,41202,113,35743,52
"SCAL","Orange County",03-FEB-16,41208,120,35741,35
"SCAL","Orange County",03-FEB-16,41209,116,35741,44
"SCAL","Orange County",29-JAN-16,41238,135,35460,37
"SCAL","Orange County",29-JAN-16,41239,132,35459,42
"SCAL","Orange County",29-JAN-16,41238,139,35460,42
"SCAL","Orange County",29-JAN-16,41149,140,35548,46
"SCAL","Orange County",29-JAN-16,41150,151,35547,43
"SCAL","Orange County",29-JAN-16,41150,156,35547,44
"SCAL","Orange County",29-JAN-16,41144,158,35547,52
"SCAL","Orange County",29-JAN-16,41145,160,35547,56
"SCAL","Orange County",29-JAN-16,41145,158,35546,63
"SCAL","Orange County",29-JAN-16,41150,163,35555,47
"SCAL","Orange County",29-JAN-16,41144,164,35554,55
"SCAL","Orange County",29-JAN-16,41150,159,35554,58
"SCAL","Orange County",29-JAN-16,41160,146,35554,61
"SCAL","Orange County",29-JAN-16,41052,153,35673,44
"SCAL","Orange County",29-JAN-16,41061,149,35673,39
"SCAL","Orange County",29-JAN-16,41062,134,35673,53
"SCAL","Orange County",30-JAN-16,41067,138,35673,44
"SCAL","Orange County",30-JAN-16,41070,129,35673,49
"SCAL","Orange County",30-JAN-16,41077,133,35673,38
"SCAL","Orange County",30-JAN-16,41080,128,35673,40
"SCAL","Orange County",30-JAN-16,41083,127,35673,38
"SCAL","Orange County",30-JAN-16,41083,127,35673,38
"SCAL","Orange County",30-JAN-16,41084,127,35673,37
"SCAL","Orange County",30-JAN-16,41084,124,35673,40
"SCAL","Orange County",30-JAN-16,41083,126,35673,39
"SCAL","Orange County",30-JAN-16,41082,129,35673,38
"SCAL","Orange County",30-JAN-16,41085,126,35673,39
"SCAL","Orange County",30-JAN-16,41085,128,35673,40
"SCAL","Orange County",30-JAN-16,41086,126,35673,45
"SCAL","Orange County",30-JAN-16,41086,121,35673,53
"SCAL","Orange County",30-JAN-16,41087,127,35673,44
"SCAL","Orange County",30-JAN-16,41086,123,35673,51
"SCAL","Orange County",30-JAN-16,41090,125,35673,42
"SCAL","Orange County",30-JAN-16,41092,122,35672,45
"SCAL","Orange County",30-JAN-16,41096,121,35672,41
"SCAL","Orange County",30-JAN-16,41097,121,35672,40
"SCAL","Orange County",30-JAN-16,41099,121,35672,38
"SCAL","Orange County",30-JAN-16,41099,116,35672,43
"SCAL","Orange County",30-JAN-16,41102,114,35672,42
"SCAL","Orange County",30-JAN-16,41102,115,35672,41
"SCAL","Orange County",31-JAN-16,41103,108,35672,47
"SCAL","Orange County",31-JAN-16,41104,111,35672,43
"SCAL","Orange County",31-JAN-16,41106,115,35672,37
"SCAL","Orange County",31-JAN-16,41106,116,35672,36
"SCAL","Orange County",31-JAN-16,41107,114,35672,37
"SCAL","Orange County",31-JAN-16,41109,114,35672,35
"SCAL","Orange County",31-JAN-16,41111,113,35672,34
"SCAL","Orange County",31-JAN-16,41111,114,35672,33
"SCAL","Orange County",31-JAN-16,41112,111,35672,35
"SCAL","Orange County",31-JAN-16,41112,110,35672,37
"SCAL","Orange County",31-JAN-16,41113,107,35672,39
"SCAL","Orange County",31-JAN-16,41113,109,35672,37
"SCAL","Orange County",31-JAN-16,41114,118,35672,30
"SCAL","Orange County",31-JAN-16,41114,113,35672,40
"SCAL","Orange County",31-JAN-16,41117,112,35672,40
"SCAL","Orange County",31-JAN-16,41117,116,35672,37
"SCAL","Orange County",31-JAN-16,41120,111,35672,38
"SCAL","Orange County",31-JAN-16,41121,105,35672,43
"SCAL","Orange County",31-JAN-16,41122,112,35672,35
"SCAL","Orange County",31-JAN-16,41124,103,35672,42
"SCAL","Orange County",31-JAN-16,41128,107,35672,34
"SCAL","Orange County",31-JAN-16,41129,107,35672,33
"SCAL","Orange County",31-JAN-16,41130,100,35672,39
"SCAL","Orange County",31-JAN-16,41131,102,35672,36
"SCAL","Orange County",26-JAN-16,41130,171,35386,50
"SCAL","Orange County",26-JAN-16,41048,168,35468,59
"SCAL","Orange County",26-JAN-16,41050,180,35468,51
"SCAL","Orange County",26-JAN-16,41044,165,35468,80
"SCAL","Orange County",26-JAN-16,41053,169,35467,68
"SCAL","Orange County",26-JAN-16,41063,159,35466,66
"SCAL","Orange County",26-JAN-16,41075,167,35466,43
"SCAL","Orange County",26-JAN-16,41079,165,35465,48
"SCAL","Orange County",26-JAN-16,41082,168,35464,46
"SCAL","Orange County",26-JAN-16,41082,155,35464,58
"SCAL","Orange County",27-JAN-16,41091,157,35464,44
"SCAL","Orange County",27-JAN-16,41094,149,35464,49
"SCAL","Orange County",27-JAN-16,41100,157,35464,35
"SCAL","Orange County",27-JAN-16,41100,145,35464,47
"SCAL","Orange County",27-JAN-16,41107,144,35464,41
"SCAL","Orange County",27-JAN-16,41107,145,35464,40
"SCAL","Orange County",27-JAN-16,41112,142,35464,38
"SCAL","Orange County",27-JAN-16,41112,137,35464,44
"SCAL","Orange County",27-JAN-16,41113,139,35464,43
"SCAL","Orange County",27-JAN-16,41115,149,35464,39
"SCAL","Orange County",27-JAN-16,41112,155,35464,52
"SCAL","Orange County",27-JAN-16,41112,154,35464,65
"SCAL","Orange County",27-JAN-16,41117,158,35463,57
"SCAL","Orange County",27-JAN-16,41119,159,35463,57
"SCAL","Orange County",27-JAN-16,41124,165,35463,44
"SCAL","Orange County",27-JAN-16,41124,164,35463,45
"SCAL","Orange County",27-JAN-16,41126,174,35463,40
"SCAL","Orange County",27-JAN-16,41127,159,35463,58
"SCAL","Orange County",27-JAN-16,41129,167,35463,50
"SCAL","Orange County",27-JAN-16,41131,155,35463,60
"SCAL","Orange County",27-JAN-16,41141,159,35463,45
"SCAL","Orange County",27-JAN-16,41145,151,35463,51
"SCAL","Orange County",27-JAN-16,41153,157,35463,37
"SCAL","Orange County",27-JAN-16,41153,150,35463,44
"SCAL","Orange County",28-JAN-16,41159,141,35463,47
"SCAL","Orange County",28-JAN-16,41161,138,35463,48
"SCAL","Orange County",28-JAN-16,41166,143,35463,38
"SCAL","Orange County",28-JAN-16,41168,136,35463,43
"SCAL","Orange County",28-JAN-16,41171,140,35463,36
"SCAL","Orange County",28-JAN-16,41171,137,35463,39
"SCAL","Orange County",28-JAN-16,41173,140,35463,36
"SCAL","Orange County",28-JAN-16,41173,139,35463,38
"SCAL","Orange County",28-JAN-16,41173,142,35462,46
"SCAL","Orange County",28-JAN-16,41170,150,35462,48
"SCAL","Orange County",28-JAN-16,41169,153,35462,56
"SCAL","Orange County",28-JAN-16,41173,167,35461,49
"SCAL","Orange County",28-JAN-16,41172,158,35461,65
"SCAL","Orange County",28-JAN-16,41176,165,35461,53
"SCAL","Orange County",28-JAN-16,41175,166,35461,55
"SCAL","Orange County",28-JAN-16,41177,182,35461,43
"SCAL","Orange County",28-JAN-16,41176,167,35461,60
"SCAL","Orange County",28-JAN-16,41184,174,35459,50
"SCAL","Orange County",28-JAN-16,41189,163,35459,59
"SCAL","Orange County",28-JAN-16,41201,165,35459,41
"SCAL","Orange County",28-JAN-16,41203,163,35459,42
"SCAL","Orange County",28-JAN-16,41203,160,35460,47
"SCAL","Orange County",28-JAN-16,41203,153,35460,54
"SCAL","Orange County",29-JAN-16,41216,147,35460,47
"SCAL","Orange County",29-JAN-16,41219,144,35460,47
"SCAL","Orange County",29-JAN-16,41224,143,35460,43
"SCAL","Orange County",29-JAN-16,41227,137,35460,46
"SCAL","Orange County",29-JAN-16,41232,138,35460,40
"SCAL","Orange County",29-JAN-16,41233,135,35460,42
"SCAL","Orange County",29-JAN-16,41237,130,35460,43
"SCAL","Panorama City",25-FEB-16,12788,10,29321,14
"SCAL","Panorama City",25-FEB-16,12788,10,29321,14
"SCAL","Panorama City",25-FEB-16,12788,12,29321,14
"SCAL","Panorama City",25-FEB-16,12788,14,29321,14
"SCAL","Panorama City",25-FEB-16,12771,23,29340,13
"SCAL","Panorama City",25-FEB-16,12770,27,29340,17
"SCAL","Panorama City",25-FEB-16,12768,31,29340,20
"SCAL","Panorama City",25-FEB-16,12768,28,29339,24
"SCAL","Panorama City",22-FEB-16,12767,67,29216,17
"SCAL","Panorama City",22-FEB-16,12750,76,29235,8
"SCAL","Panorama City",22-FEB-16,12751,76,29234,15
"SCAL","Panorama City",22-FEB-16,12751,93,29234,9
"SCAL","Panorama City",22-FEB-16,12749,80,29234,26
"SCAL","Panorama City",22-FEB-16,12751,87,29234,17
"SCAL","Panorama City",22-FEB-16,12751,67,29234,37
"SCAL","Panorama City",22-FEB-16,12764,72,29234,15
"SCAL","Panorama City",22-FEB-16,12766,63,29234,21
"SCAL","Panorama City",22-FEB-16,12770,66,29234,12
"SCAL","Panorama City",22-FEB-16,12770,55,29234,23
"SCAL","Panorama City",23-FEB-16,12777,56,29234,14
"SCAL","Panorama City",23-FEB-16,12777,49,29234,21
"SCAL","Panorama City",23-FEB-16,12777,49,29234,21
"SCAL","Panorama City",23-FEB-16,12777,49,29234,21
"SCAL","Panorama City",23-FEB-16,12783,55,29234,9
"SCAL","Panorama City",23-FEB-16,12783,49,29234,15
"SCAL","Panorama City",23-FEB-16,12784,54,29234,9
"SCAL","Panorama City",23-FEB-16,12784,49,29234,14
"SCAL","Panorama City",23-FEB-16,12763,56,29249,8
"SCAL","Panorama City",23-FEB-16,12763,52,29249,15
"SCAL","Panorama City",23-FEB-16,12763,69,29249,7
"SCAL","Panorama City",23-FEB-16,12758,68,29249,19
"SCAL","Panorama City",23-FEB-16,12744,76,29266,15
"SCAL","Panorama City",23-FEB-16,12744,63,29266,28
"SCAL","Panorama City",23-FEB-16,12751,73,29266,11
"SCAL","Panorama City",23-FEB-16,12736,75,29281,19
